ActivityID,Name,Location,Type,Cost,Duration,Rating
40763,Grand Palace_40763,New York,Family-friendly,79,5,3.9
40764,Table Mountain_40764,Bangkok,Family-friendly,154,2,3.1
40765,Christ the Redeemer_40765,Cape Town,Outdoor,38,4,4.8
40766,Eiffel Tower_40766,Rio de Janeiro,Cultural,91,4,4.8
40767,Shinjuku Gyoen_40767,Sydney,Scenic,181,1,4.2
40768,Statue of Liberty_40768,New York,Outdoor,116,6,4.3
40769,British Museum_40769,London,Outdoor,31,1,3.5
40770,Pantheon_40770,Barcelona,Cultural,69,8,4.7
40771,Louvre Museum_40771,Tokyo,Cultural,136,1,4.0
40772,Tokyo Skytree_40772,Bangkok,Outdoor,200,8,5.0
40773,Central Park_40773,Rio de Janeiro,Cultural,58,3,4.0
40774,Ueno Zoo_40774,Rome,Cultural,5,1,4.3
40775,Colosseum_40775,Rio de Janeiro,Family-friendly,85,1,4.4
40776,Sydney Opera House_40776,Barcelona,Family-friendly,191,8,3.3
40777,Sagrada Familia_40777,Rome,Outdoor,9,1,3.7
40778,Grand Palace_40778,Sydney,Cultural,183,5,4.8
40779,Table Mountain_40779,Rome,Historical,68,3,3.5
40780,Christ the Redeemer_40780,Rio de Janeiro,Outdoor,68,3,4.1
40781,Eiffel Tower_40781,Sydney,Outdoor,88,8,4.6
40782,Shinjuku Gyoen_40782,Rio de Janeiro,Family-friendly,193,2,3.1
40783,Statue of Liberty_40783,Sydney,Cultural,179,7,4.7
40784,British Museum_40784,Bangkok,Historical,105,5,3.2
40785,Pantheon_40785,Cape Town,Scenic,102,1,4.2
40786,Louvre Museum_40786,Tokyo,Historical,125,8,4.1
40787,Tokyo Skytree_40787,New York,Historical,63,6,4.0
40788,Central Park_40788,Bangkok,Historical,156,2,4.7
40789,Ueno Zoo_40789,London,Historical,79,7,3.5
40790,Colosseum_40790,Tokyo,Outdoor,166,1,4.0
40791,Sydney Opera House_40791,Bangkok,Cultural,21,1,4.9
40792,Sagrada Familia_40792,Rome,Cultural,191,6,3.5
40793,Grand Palace_40793,New York,Family-friendly,156,2,3.4
40794,Table Mountain_40794,Bangkok,Historical,123,8,3.3
40795,Christ the Redeemer_40795,Tokyo,Scenic,126,3,3.6
40796,Eiffel Tower_40796,Cape Town,Outdoor,3,7,3.0
40797,Shinjuku Gyoen_40797,London,Historical,58,7,3.1
40798,Statue of Liberty_40798,New York,Scenic,17,7,4.0
40799,British Museum_40799,New York,Scenic,33,7,3.8
40800,Pantheon_40800,Rome,Scenic,122,3,4.6
40801,Louvre Museum_40801,Paris,Historical,36,3,4.5
40802,Tokyo Skytree_40802,New York,Family-friendly,121,2,3.5
40803,Central Park_40803,London,Family-friendly,23,5,3.8
40804,Ueno Zoo_40804,Rio de Janeiro,Family-friendly,13,7,4.3
40805,Colosseum_40805,London,Cultural,106,6,5.0
40806,Sydney Opera House_40806,Barcelona,Outdoor,124,4,3.8
40807,Sagrada Familia_40807,New York,Cultural,152,1,3.1
40808,Grand Palace_40808,Bangkok,Historical,88,6,3.7
40809,Table Mountain_40809,Barcelona,Cultural,25,8,3.9
40810,Christ the Redeemer_40810,Tokyo,Scenic,194,7,3.2
40811,Eiffel Tower_40811,Bangkok,Cultural,120,5,3.1
40812,Shinjuku Gyoen_40812,Barcelona,Scenic,141,2,3.8
40813,Statue of Liberty_40813,Rome,Outdoor,126,8,4.5
40814,British Museum_40814,Paris,Outdoor,31,1,4.1
40815,Pantheon_40815,Rome,Cultural,37,2,3.1
40816,Louvre Museum_40816,Paris,Scenic,90,2,4.0
40817,Tokyo Skytree_40817,Rome,Historical,133,4,3.5
40818,Central Park_40818,Barcelona,Historical,3,5,3.5
40819,Ueno Zoo_40819,Sydney,Family-friendly,22,2,3.7
40820,Colosseum_40820,Sydney,Outdoor,8,3,4.7
40821,Sydney Opera House_40821,Tokyo,Scenic,13,8,4.0
40822,Sagrada Familia_40822,Tokyo,Cultural,116,7,3.5
40823,Grand Palace_40823,New York,Outdoor,145,3,3.1
40824,Table Mountain_40824,Cape Town,Outdoor,26,2,4.0
40825,Christ the Redeemer_40825,Barcelona,Cultural,76,7,3.2
40826,Eiffel Tower_40826,London,Cultural,95,8,3.1
40827,Shinjuku Gyoen_40827,Cape Town,Outdoor,99,7,3.5
40828,Statue of Liberty_40828,Tokyo,Historical,97,5,3.7
40829,British Museum_40829,Tokyo,Cultural,113,6,3.8
40830,Pantheon_40830,Paris,Outdoor,97,2,4.6
40831,Louvre Museum_40831,Sydney,Historical,130,2,3.8
40832,Tokyo Skytree_40832,Paris,Cultural,70,1,3.8
40833,Central Park_40833,New York,Family-friendly,192,8,4.2
40834,Ueno Zoo_40834,New York,Family-friendly,92,2,4.2
40835,Colosseum_40835,Cape Town,Outdoor,196,4,4.8
40836,Sydney Opera House_40836,Rio de Janeiro,Family-friendly,60,4,4.3
40837,Sagrada Familia_40837,New York,Historical,142,4,3.6
40838,Grand Palace_40838,Paris,Family-friendly,25,2,4.8
40839,Table Mountain_40839,Bangkok,Outdoor,26,5,4.3
40840,Christ the Redeemer_40840,Rome,Historical,93,4,4.3
40841,Eiffel Tower_40841,Sydney,Outdoor,148,1,3.5
40842,Shinjuku Gyoen_40842,Rio de Janeiro,Historical,90,8,4.0
40843,Statue of Liberty_40843,Sydney,Historical,174,7,3.7
40844,British Museum_40844,New York,Cultural,114,8,4.5
40845,Pantheon_40845,Cape Town,Cultural,196,6,4.0
40846,Louvre Museum_40846,New York,Outdoor,110,5,4.2
40847,Tokyo Skytree_40847,Bangkok,Cultural,114,2,3.9
40848,Central Park_40848,Barcelona,Cultural,40,1,4.6
40849,Ueno Zoo_40849,Bangkok,Family-friendly,25,3,3.7
40850,Colosseum_40850,Bangkok,Historical,11,5,3.6
40851,Sydney Opera House_40851,Rome,Scenic,26,4,3.8
40852,Sagrada Familia_40852,New York,Cultural,26,2,4.5
40853,Grand Palace_40853,London,Cultural,150,3,3.4
40854,Table Mountain_40854,Rio de Janeiro,Outdoor,109,2,4.6
40855,Christ the Redeemer_40855,London,Family-friendly,37,7,4.5
40856,Eiffel Tower_40856,Sydney,Family-friendly,4,6,3.0
40857,Shinjuku Gyoen_40857,Rome,Outdoor,174,7,4.8
40858,Statue of Liberty_40858,London,Outdoor,111,3,4.8
40859,British Museum_40859,London,Scenic,95,8,3.6
40860,Pantheon_40860,Bangkok,Cultural,3,5,4.5
40861,Louvre Museum_40861,London,Outdoor,153,3,3.4
40862,Tokyo Skytree_40862,New York,Family-friendly,137,6,4.5
40863,Central Park_40863,Bangkok,Scenic,120,7,3.1
40864,Ueno Zoo_40864,Cape Town,Scenic,24,6,3.3
40865,Colosseum_40865,London,Outdoor,39,3,4.5
40866,Sydney Opera House_40866,Rio de Janeiro,Outdoor,171,7,4.7
40867,Sagrada Familia_40867,Barcelona,Outdoor,128,1,4.3
40868,Grand Palace_40868,Rio de Janeiro,Historical,128,1,4.9
40869,Table Mountain_40869,New York,Cultural,184,6,3.6
40870,Christ the Redeemer_40870,Tokyo,Scenic,189,5,4.4
40871,Eiffel Tower_40871,Sydney,Cultural,67,2,4.5
40872,Shinjuku Gyoen_40872,Tokyo,Outdoor,157,8,3.6
40873,Statue of Liberty_40873,Paris,Outdoor,101,8,4.2
40874,British Museum_40874,Paris,Outdoor,66,1,3.6
40875,Pantheon_40875,New York,Cultural,10,5,3.6
40876,Louvre Museum_40876,Barcelona,Historical,85,4,3.6
40877,Tokyo Skytree_40877,Paris,Family-friendly,67,1,4.8
40878,Central Park_40878,Bangkok,Family-friendly,49,4,3.6
40879,Ueno Zoo_40879,Bangkok,Family-friendly,31,3,3.5
40880,Colosseum_40880,New York,Cultural,90,6,4.3
40881,Sydney Opera House_40881,Tokyo,Historical,0,3,4.5
40882,Sagrada Familia_40882,Rome,Outdoor,99,4,4.9
40883,Grand Palace_40883,London,Family-friendly,131,6,4.4
40884,Table Mountain_40884,Rome,Outdoor,154,4,3.3
40885,Christ the Redeemer_40885,Cape Town,Scenic,75,1,4.5
40886,Eiffel Tower_40886,Barcelona,Historical,188,3,4.2
40887,Shinjuku Gyoen_40887,Rio de Janeiro,Historical,105,5,3.9
40888,Statue of Liberty_40888,Barcelona,Scenic,75,1,4.7
40889,British Museum_40889,Sydney,Historical,181,2,4.1
40890,Pantheon_40890,London,Cultural,196,6,3.3
40891,Louvre Museum_40891,Bangkok,Family-friendly,150,3,3.9
40892,Tokyo Skytree_40892,Tokyo,Historical,21,4,5.0
40893,Central Park_40893,Sydney,Cultural,124,4,4.6
40894,Ueno Zoo_40894,Sydney,Outdoor,126,1,3.6
40895,Colosseum_40895,Bangkok,Cultural,53,1,4.1
40896,Sydney Opera House_40896,London,Scenic,28,3,4.6
40897,Sagrada Familia_40897,Tokyo,Scenic,171,4,4.1
40898,Grand Palace_40898,Paris,Family-friendly,111,4,3.9
40899,Table Mountain_40899,Sydney,Scenic,62,1,3.7
40900,Christ the Redeemer_40900,New York,Historical,11,8,3.5
40901,Eiffel Tower_40901,Paris,Outdoor,104,6,4.1
40902,Shinjuku Gyoen_40902,Cape Town,Cultural,34,6,4.1
40903,Statue of Liberty_40903,Rio de Janeiro,Cultural,114,7,4.1
40904,British Museum_40904,Cape Town,Historical,77,4,3.0
40905,Pantheon_40905,London,Cultural,173,6,3.2
40906,Louvre Museum_40906,Tokyo,Outdoor,62,1,4.1
40907,Tokyo Skytree_40907,Cape Town,Historical,38,3,4.6
40908,Central Park_40908,Bangkok,Scenic,158,6,4.5
40909,Ueno Zoo_40909,London,Family-friendly,37,4,4.8
40910,Colosseum_40910,Paris,Family-friendly,190,4,3.7
40911,Sydney Opera House_40911,Rio de Janeiro,Scenic,36,4,4.3
40912,Sagrada Familia_40912,Sydney,Scenic,4,6,3.7
40913,Grand Palace_40913,Paris,Scenic,17,3,3.1
40914,Table Mountain_40914,Bangkok,Cultural,191,2,3.2
40915,Christ the Redeemer_40915,Rio de Janeiro,Outdoor,178,2,3.0
40916,Eiffel Tower_40916,London,Family-friendly,177,2,3.3
40917,Shinjuku Gyoen_40917,London,Outdoor,71,2,4.4
40918,Statue of Liberty_40918,Bangkok,Historical,90,8,4.8
40919,British Museum_40919,Bangkok,Outdoor,160,2,3.2
40920,Pantheon_40920,London,Outdoor,52,6,4.0
40921,Louvre Museum_40921,Tokyo,Outdoor,108,7,3.1
40922,Tokyo Skytree_40922,New York,Family-friendly,67,3,4.8
40923,Central Park_40923,Rio de Janeiro,Family-friendly,86,7,4.2
40924,Ueno Zoo_40924,Bangkok,Outdoor,166,4,3.6
40925,Colosseum_40925,London,Cultural,17,3,4.4
40926,Sydney Opera House_40926,Rome,Family-friendly,33,3,3.9
40927,Sagrada Familia_40927,Tokyo,Scenic,189,3,4.0
40928,Grand Palace_40928,Rome,Cultural,194,4,3.4
40929,Table Mountain_40929,Cape Town,Family-friendly,82,4,4.7
40930,Christ the Redeemer_40930,Sydney,Outdoor,77,7,3.6
40931,Eiffel Tower_40931,Paris,Scenic,52,4,3.1
40932,Shinjuku Gyoen_40932,New York,Outdoor,101,2,3.8
40933,Statue of Liberty_40933,Bangkok,Cultural,178,2,3.9
40934,British Museum_40934,Sydney,Family-friendly,76,6,5.0
40935,Pantheon_40935,Rio de Janeiro,Cultural,64,8,4.2
40936,Louvre Museum_40936,Paris,Outdoor,167,3,4.6
40937,Tokyo Skytree_40937,Cape Town,Historical,71,5,4.8
40938,Central Park_40938,New York,Family-friendly,141,7,3.1
40939,Ueno Zoo_40939,Barcelona,Family-friendly,174,3,3.5
40940,Colosseum_40940,Cape Town,Cultural,155,5,3.9
40941,Sydney Opera House_40941,Paris,Family-friendly,30,3,4.5
40942,Sagrada Familia_40942,Paris,Historical,34,5,5.0
40943,Grand Palace_40943,Rio de Janeiro,Cultural,74,1,3.6
40944,Table Mountain_40944,Paris,Scenic,115,7,4.5
40945,Christ the Redeemer_40945,Bangkok,Cultural,141,8,4.3
40946,Eiffel Tower_40946,New York,Cultural,90,4,3.7
40947,Shinjuku Gyoen_40947,New York,Cultural,62,6,4.4
40948,Statue of Liberty_40948,Paris,Outdoor,8,5,5.0
40949,British Museum_40949,Cape Town,Historical,35,8,4.7
40950,Pantheon_40950,Bangkok,Family-friendly,2,2,3.5
40951,Louvre Museum_40951,Tokyo,Outdoor,147,3,4.1
40952,Tokyo Skytree_40952,New York,Family-friendly,171,3,4.4
40953,Central Park_40953,Tokyo,Scenic,34,8,4.9
40954,Ueno Zoo_40954,Cape Town,Cultural,100,3,4.8
40955,Colosseum_40955,Rio de Janeiro,Historical,77,7,4.6
40956,Sydney Opera House_40956,Rome,Scenic,65,4,4.8
40957,Sagrada Familia_40957,Sydney,Outdoor,154,2,4.9
40958,Grand Palace_40958,New York,Outdoor,119,5,4.6
40959,Table Mountain_40959,London,Outdoor,99,2,4.4
40960,Christ the Redeemer_40960,Rio de Janeiro,Scenic,2,5,3.3
40961,Eiffel Tower_40961,Sydney,Historical,20,5,3.6
40962,Shinjuku Gyoen_40962,Rio de Janeiro,Scenic,26,4,4.8
40963,Statue of Liberty_40963,Barcelona,Outdoor,0,8,4.9
40964,British Museum_40964,Paris,Family-friendly,77,6,4.9
40965,Pantheon_40965,New York,Cultural,194,8,4.4
40966,Louvre Museum_40966,London,Outdoor,108,5,4.2
40967,Tokyo Skytree_40967,London,Scenic,195,5,3.0
40968,Central Park_40968,Tokyo,Scenic,65,7,4.1
40969,Ueno Zoo_40969,Sydney,Outdoor,124,3,3.1
40970,Colosseum_40970,Rio de Janeiro,Scenic,35,8,4.0
40971,Sydney Opera House_40971,Rio de Janeiro,Scenic,187,3,4.0
40972,Sagrada Familia_40972,Cape Town,Historical,6,1,3.2
40973,Grand Palace_40973,Bangkok,Cultural,43,2,4.8
40974,Table Mountain_40974,Sydney,Family-friendly,2,3,3.6
40975,Christ the Redeemer_40975,Tokyo,Family-friendly,123,6,3.1
40976,Eiffel Tower_40976,Bangkok,Family-friendly,152,5,4.5
40977,Shinjuku Gyoen_40977,Sydney,Historical,82,3,3.4
40978,Statue of Liberty_40978,Bangkok,Cultural,190,2,4.4
40979,British Museum_40979,Rio de Janeiro,Historical,87,7,4.3
40980,Pantheon_40980,Paris,Family-friendly,158,3,3.4
40981,Louvre Museum_40981,London,Historical,25,5,3.3
40982,Tokyo Skytree_40982,New York,Outdoor,66,5,3.6
40983,Central Park_40983,London,Cultural,145,2,4.9
40984,Ueno Zoo_40984,Paris,Cultural,132,3,3.0
40985,Colosseum_40985,Cape Town,Outdoor,116,2,3.2
40986,Sydney Opera House_40986,Cape Town,Family-friendly,55,8,4.9
40987,Sagrada Familia_40987,Cape Town,Family-friendly,45,8,4.8
40988,Grand Palace_40988,Paris,Scenic,200,6,4.2
40989,Table Mountain_40989,Barcelona,Historical,46,5,4.7
40990,Christ the Redeemer_40990,Paris,Family-friendly,155,5,4.6
40991,Eiffel Tower_40991,Rio de Janeiro,Outdoor,196,6,4.8
40992,Shinjuku Gyoen_40992,Rome,Cultural,31,8,3.4
40993,Statue of Liberty_40993,Tokyo,Scenic,179,5,5.0
40994,British Museum_40994,Bangkok,Family-friendly,101,5,3.2
40995,Pantheon_40995,Sydney,Historical,82,5,3.6
40996,Louvre Museum_40996,Paris,Historical,38,1,3.9
40997,Tokyo Skytree_40997,New York,Outdoor,14,2,4.3
40998,Central Park_40998,Rome,Cultural,6,7,4.7
40999,Ueno Zoo_40999,Tokyo,Historical,188,8,4.3
41000,Colosseum_41000,London,Scenic,153,3,4.5
41001,Sydney Opera House_41001,Paris,Scenic,9,3,3.3
41002,Sagrada Familia_41002,Paris,Historical,66,4,3.7
41003,Grand Palace_41003,Bangkok,Cultural,191,3,4.3
41004,Table Mountain_41004,Cape Town,Outdoor,154,4,4.2
41005,Christ the Redeemer_41005,Cape Town,Scenic,15,1,4.5
41006,Eiffel Tower_41006,Barcelona,Historical,116,2,4.4
41007,Shinjuku Gyoen_41007,Bangkok,Historical,161,7,4.8
41008,Statue of Liberty_41008,Sydney,Historical,110,3,4.3
41009,British Museum_41009,Cape Town,Historical,186,8,3.1
41010,Pantheon_41010,Bangkok,Cultural,109,6,4.5
41011,Louvre Museum_41011,Sydney,Cultural,124,3,4.8
41012,Tokyo Skytree_41012,Sydney,Outdoor,5,5,4.6
41013,Central Park_41013,Cape Town,Outdoor,64,1,3.4
41014,Ueno Zoo_41014,Sydney,Scenic,39,8,4.8
41015,Colosseum_41015,Paris,Historical,99,6,3.2
41016,Sydney Opera House_41016,Rio de Janeiro,Historical,70,8,3.1
41017,Sagrada Familia_41017,Sydney,Family-friendly,122,4,4.3
41018,Grand Palace_41018,Rio de Janeiro,Cultural,13,6,4.6
41019,Table Mountain_41019,Tokyo,Historical,95,2,4.2
41020,Christ the Redeemer_41020,Rome,Cultural,108,4,4.4
41021,Eiffel Tower_41021,Sydney,Scenic,130,2,3.2
41022,Shinjuku Gyoen_41022,Paris,Outdoor,1,2,4.6
41023,Statue of Liberty_41023,Rome,Historical,99,5,3.9
41024,British Museum_41024,Rio de Janeiro,Family-friendly,101,7,3.5
41025,Pantheon_41025,Bangkok,Family-friendly,71,7,3.0
41026,Louvre Museum_41026,New York,Outdoor,160,4,4.9
41027,Tokyo Skytree_41027,London,Cultural,4,5,3.2
41028,Central Park_41028,Barcelona,Family-friendly,10,5,3.8
41029,Ueno Zoo_41029,Barcelona,Outdoor,40,6,3.2
41030,Colosseum_41030,Rio de Janeiro,Cultural,166,6,3.9
41031,Sydney Opera House_41031,Rome,Outdoor,25,1,3.1
41032,Sagrada Familia_41032,Barcelona,Cultural,187,6,3.2
41033,Grand Palace_41033,New York,Scenic,200,5,3.5
41034,Table Mountain_41034,Bangkok,Family-friendly,175,6,3.9
41035,Christ the Redeemer_41035,New York,Scenic,195,3,4.9
41036,Eiffel Tower_41036,Cape Town,Cultural,194,3,3.1
41037,Shinjuku Gyoen_41037,Barcelona,Outdoor,143,6,3.2
41038,Statue of Liberty_41038,Sydney,Historical,102,1,3.6
41039,British Museum_41039,Tokyo,Scenic,196,8,3.1
41040,Pantheon_41040,Cape Town,Family-friendly,72,6,4.0
41041,Louvre Museum_41041,Tokyo,Outdoor,44,4,4.0
41042,Tokyo Skytree_41042,Rome,Outdoor,54,2,4.9
41043,Central Park_41043,New York,Family-friendly,106,3,3.3
41044,Ueno Zoo_41044,Paris,Historical,72,4,4.3
41045,Colosseum_41045,Rome,Cultural,182,5,3.6
41046,Sydney Opera House_41046,London,Historical,94,3,3.6
41047,Sagrada Familia_41047,Cape Town,Cultural,93,3,3.3
41048,Grand Palace_41048,Rome,Cultural,99,7,4.9
41049,Table Mountain_41049,Sydney,Outdoor,39,1,3.0
41050,Christ the Redeemer_41050,Paris,Scenic,91,5,4.0
41051,Eiffel Tower_41051,Rome,Cultural,66,6,4.8
41052,Shinjuku Gyoen_41052,Barcelona,Family-friendly,34,1,3.4
41053,Statue of Liberty_41053,New York,Historical,41,1,4.7
41054,British Museum_41054,Tokyo,Family-friendly,101,8,3.1
41055,Pantheon_41055,Bangkok,Scenic,90,2,4.3
41056,Louvre Museum_41056,Barcelona,Family-friendly,184,6,4.8
41057,Tokyo Skytree_41057,Rome,Outdoor,6,3,5.0
41058,Central Park_41058,London,Cultural,104,2,3.6
41059,Ueno Zoo_41059,Rome,Family-friendly,56,1,4.8
41060,Colosseum_41060,Rio de Janeiro,Outdoor,9,7,4.1
41061,Sydney Opera House_41061,London,Family-friendly,77,3,3.6
41062,Sagrada Familia_41062,Rio de Janeiro,Family-friendly,64,2,3.9
41063,Grand Palace_41063,Rome,Historical,23,2,4.3
41064,Table Mountain_41064,Tokyo,Outdoor,103,7,3.4
41065,Christ the Redeemer_41065,Barcelona,Scenic,119,8,3.8
41066,Eiffel Tower_41066,Barcelona,Cultural,166,5,3.8
41067,Shinjuku Gyoen_41067,Bangkok,Historical,44,4,4.5
41068,Statue of Liberty_41068,Rome,Historical,132,2,4.0
41069,British Museum_41069,Paris,Historical,74,3,3.7
41070,Pantheon_41070,Bangkok,Cultural,149,1,4.7
41071,Louvre Museum_41071,Cape Town,Family-friendly,78,6,4.0
41072,Tokyo Skytree_41072,Cape Town,Family-friendly,87,2,3.8
41073,Central Park_41073,Barcelona,Scenic,55,6,3.9
41074,Ueno Zoo_41074,Rio de Janeiro,Scenic,92,4,3.5
41075,Colosseum_41075,Cape Town,Historical,164,2,4.3
41076,Sydney Opera House_41076,Sydney,Outdoor,34,7,4.7
41077,Sagrada Familia_41077,Cape Town,Outdoor,160,2,3.5
41078,Grand Palace_41078,Sydney,Historical,84,6,3.7
41079,Table Mountain_41079,Bangkok,Scenic,104,5,3.7
41080,Christ the Redeemer_41080,Rome,Outdoor,164,3,3.5
41081,Eiffel Tower_41081,Rio de Janeiro,Family-friendly,185,1,4.1
41082,Shinjuku Gyoen_41082,Tokyo,Historical,170,7,4.5
41083,Statue of Liberty_41083,Tokyo,Family-friendly,25,1,4.1
41084,British Museum_41084,Paris,Scenic,8,7,4.3
41085,Pantheon_41085,Barcelona,Cultural,59,7,3.0
41086,Louvre Museum_41086,Barcelona,Scenic,96,8,3.3
41087,Tokyo Skytree_41087,Bangkok,Outdoor,153,1,3.7
41088,Central Park_41088,New York,Cultural,25,8,3.1
41089,Ueno Zoo_41089,Barcelona,Scenic,181,3,4.1
41090,Colosseum_41090,Rome,Scenic,103,3,3.1
41091,Sydney Opera House_41091,Tokyo,Historical,172,4,3.2
41092,Sagrada Familia_41092,Cape Town,Historical,32,3,3.2
41093,Grand Palace_41093,Bangkok,Historical,131,4,3.6
41094,Table Mountain_41094,Rio de Janeiro,Family-friendly,199,8,4.7
41095,Christ the Redeemer_41095,London,Historical,140,5,4.1
41096,Eiffel Tower_41096,Rio de Janeiro,Cultural,195,1,4.6
41097,Shinjuku Gyoen_41097,Bangkok,Family-friendly,185,2,4.3
41098,Statue of Liberty_41098,Cape Town,Outdoor,113,2,3.1
41099,British Museum_41099,Rio de Janeiro,Cultural,88,3,4.8
41100,Pantheon_41100,Sydney,Family-friendly,9,5,4.6
41101,Louvre Museum_41101,London,Family-friendly,169,8,3.4
41102,Tokyo Skytree_41102,Bangkok,Outdoor,135,2,4.8
41103,Central Park_41103,Bangkok,Cultural,110,6,3.8
41104,Ueno Zoo_41104,Paris,Historical,91,6,4.0
41105,Colosseum_41105,Tokyo,Scenic,173,7,4.3
41106,Sydney Opera House_41106,New York,Family-friendly,10,4,3.1
41107,Sagrada Familia_41107,Rome,Cultural,105,1,4.2
41108,Grand Palace_41108,Rio de Janeiro,Scenic,45,2,3.5
41109,Table Mountain_41109,London,Outdoor,150,6,4.3
41110,Christ the Redeemer_41110,Tokyo,Historical,130,2,4.0
41111,Eiffel Tower_41111,Barcelona,Family-friendly,82,7,5.0
41112,Shinjuku Gyoen_41112,Rome,Historical,167,7,3.4
41113,Statue of Liberty_41113,Sydney,Cultural,148,8,3.8
41114,British Museum_41114,Rio de Janeiro,Scenic,35,4,4.8
41115,Pantheon_41115,Cape Town,Cultural,53,2,3.2
41116,Louvre Museum_41116,New York,Cultural,161,7,3.9
41117,Tokyo Skytree_41117,Rome,Historical,35,3,4.4
41118,Central Park_41118,London,Scenic,190,2,4.7
41119,Ueno Zoo_41119,Bangkok,Family-friendly,156,2,3.6
41120,Colosseum_41120,Cape Town,Cultural,125,5,4.3
41121,Sydney Opera House_41121,Paris,Scenic,95,2,4.5
41122,Sagrada Familia_41122,Rome,Outdoor,190,3,3.2
41123,Grand Palace_41123,Bangkok,Outdoor,188,2,4.3
41124,Table Mountain_41124,Paris,Historical,2,4,3.8
41125,Christ the Redeemer_41125,Rome,Scenic,34,7,3.7
41126,Eiffel Tower_41126,Paris,Outdoor,151,1,3.6
41127,Shinjuku Gyoen_41127,Bangkok,Family-friendly,160,1,4.9
41128,Statue of Liberty_41128,Rio de Janeiro,Cultural,28,5,3.2
41129,British Museum_41129,London,Cultural,0,5,4.7
41130,Pantheon_41130,Barcelona,Historical,100,8,3.7
41131,Louvre Museum_41131,Sydney,Cultural,154,3,4.7
41132,Tokyo Skytree_41132,Tokyo,Historical,124,2,3.8
41133,Central Park_41133,Cape Town,Outdoor,67,2,3.1
41134,Ueno Zoo_41134,Bangkok,Outdoor,62,1,3.0
41135,Colosseum_41135,Sydney,Cultural,104,8,3.3
41136,Sydney Opera House_41136,Barcelona,Historical,74,3,4.0
41137,Sagrada Familia_41137,Rio de Janeiro,Scenic,147,6,4.6
41138,Grand Palace_41138,New York,Historical,99,8,4.2
41139,Table Mountain_41139,Barcelona,Outdoor,118,1,4.2
41140,Christ the Redeemer_41140,Rio de Janeiro,Historical,125,7,3.3
41141,Eiffel Tower_41141,New York,Historical,52,3,4.7
41142,Shinjuku Gyoen_41142,Paris,Family-friendly,21,2,3.2
41143,Statue of Liberty_41143,London,Historical,87,1,3.7
41144,British Museum_41144,New York,Cultural,159,5,4.1
41145,Pantheon_41145,Bangkok,Family-friendly,107,6,3.8
41146,Louvre Museum_41146,London,Scenic,139,4,3.1
41147,Tokyo Skytree_41147,Sydney,Historical,51,7,4.8
41148,Central Park_41148,Bangkok,Outdoor,38,4,3.9
41149,Ueno Zoo_41149,Tokyo,Scenic,79,6,3.8
41150,Colosseum_41150,New York,Scenic,8,3,4.1
41151,Sydney Opera House_41151,Sydney,Scenic,136,5,3.6
41152,Sagrada Familia_41152,Barcelona,Outdoor,37,7,3.3
41153,Grand Palace_41153,Bangkok,Historical,18,8,3.6
41154,Table Mountain_41154,New York,Cultural,141,7,3.8
41155,Christ the Redeemer_41155,Tokyo,Historical,21,6,4.2
41156,Eiffel Tower_41156,New York,Historical,49,5,3.9
41157,Shinjuku Gyoen_41157,London,Cultural,30,6,5.0
41158,Statue of Liberty_41158,Paris,Cultural,82,4,4.2
41159,British Museum_41159,Paris,Historical,22,1,3.7
41160,Pantheon_41160,Cape Town,Cultural,93,8,4.3
41161,Louvre Museum_41161,Sydney,Historical,29,1,4.5
41162,Tokyo Skytree_41162,Bangkok,Cultural,197,8,4.7
41163,Central Park_41163,Cape Town,Scenic,145,5,4.1
41164,Ueno Zoo_41164,Rio de Janeiro,Outdoor,70,5,4.9
41165,Colosseum_41165,Sydney,Outdoor,127,4,3.3
41166,Sydney Opera House_41166,Rio de Janeiro,Cultural,78,3,3.1
41167,Sagrada Familia_41167,Tokyo,Historical,186,6,4.5
41168,Grand Palace_41168,Sydney,Historical,35,2,3.5
41169,Table Mountain_41169,London,Family-friendly,134,7,4.4
41170,Christ the Redeemer_41170,New York,Cultural,132,2,3.1
41171,Eiffel Tower_41171,Rome,Family-friendly,200,7,4.5
41172,Shinjuku Gyoen_41172,New York,Cultural,30,5,3.7
41173,Statue of Liberty_41173,Sydney,Historical,10,3,4.2
41174,British Museum_41174,Barcelona,Scenic,179,7,3.3
41175,Pantheon_41175,Barcelona,Outdoor,10,7,4.2
41176,Louvre Museum_41176,Paris,Family-friendly,104,1,3.5
41177,Tokyo Skytree_41177,Paris,Historical,63,4,3.1
41178,Central Park_41178,Rio de Janeiro,Scenic,148,1,3.6
41179,Ueno Zoo_41179,Cape Town,Cultural,58,5,4.9
41180,Colosseum_41180,Paris,Scenic,152,2,3.8
41181,Sydney Opera House_41181,Sydney,Cultural,186,5,4.1
41182,Sagrada Familia_41182,Bangkok,Scenic,157,6,4.4
41183,Grand Palace_41183,Cape Town,Scenic,43,1,3.8
41184,Table Mountain_41184,London,Family-friendly,12,1,4.7
41185,Christ the Redeemer_41185,Barcelona,Family-friendly,22,4,4.2
41186,Eiffel Tower_41186,Rio de Janeiro,Family-friendly,43,2,4.9
41187,Shinjuku Gyoen_41187,Paris,Cultural,166,8,3.8
41188,Statue of Liberty_41188,London,Scenic,121,7,4.7
41189,British Museum_41189,Paris,Family-friendly,122,5,4.4
